word,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99
stigand,-0.030537311,0.007635225,-0.012760413,-0.010632839,0.0008585588,-0.051173374,0.036761437,0.069508426,-0.06223042,-0.016349252,-0.01809772,-0.08117122,-0.0010009767,-0.010823218,0.01756348,-0.041183088,0.05100299,-0.03386926,-0.0118119065,-0.090252005,0.03778955,0.030257486,0.06696966,-0.020819962,-0.024049006,-0.0003223331,-0.031603806,0.016786778,-0.028093992,-0.02940715,0.06497864,0.0008640279,0.039372783,-0.022510279,0.008726668,0.061007876,0.04089835,-0.06321461,-0.07322059,-0.05483644,-0.008460104,-0.0715509,0.000819441,0.015370665,0.051400613,-0.012789021,-0.018048618,-0.026555974,-0.009132624,0.0114951935,0.013438507,-0.019004436,0.008551238,0.01885132,-0.069452286,0.0110251075,0.017735142,0.03735976,-0.06036937,0.019431062,-0.020746281,0.013649754,0.006406951,0.030100966,-0.03317194,0.04387296,0.013117084,0.022727635,-0.042371724,0.049198147,0.013568898,0.030471256,0.024113592,0.032074355,0.06025229,0.024254696,0.025239287,-0.0056675463,-0.06840796,0.019516142,-0.01573543,-0.013515579,-0.030953294,0.015514152,-0.03536677,-0.002619536,0.009827425,0.033117604,0.02270138,0.006130045,0.073321335,-0.009159958,-0.012503914,0.005830103,0.08623541,0.029756393,0.04572892,-0.07829639,0.017881138,0.014245515
turkey,-0.0443492,-0.004005154,-0.008237901,-0.011363244,-0.01021724,-0.0624541,0.062910795,0.10388369,-0.08508575,-0.01959012,-0.0077656703,-0.11169097,-0.006295134,-0.0047516497,0.018045325,-0.029227385,0.04912284,-0.048612468,-0.014810236,-0.116066016,0.046915386,0.023693608,0.09767589,-0.027058667,-0.02502681,0.004735212,-0.050965056,0.018216427,-0.023746591,-0.02902424,0.086320974,3.733323e-06,0.052783232,-0.03602298,-0.0022061311,0.08108966,0.033398394,-0.061172325,-0.07761298,-0.07732697,0.0024788696,-0.086656734,-0.008672046,0.027716901,0.054473497,-0.017322926,-0.018992089,-0.019774802,-0.008866548,0.021941451,0.004354886,-0.035855312,0.013173693,0.012131862,-0.10066249,0.014597493,0.013649307,0.025203578,-0.066649035,0.025708992,-0.023497542,0.010786295,0.022807306,0.02415189,-0.03798315,0.058891825,0.0025377139,0.027813226,-0.061107688,0.061536837,0.026574573,0.02296373,0.041215297,0.036037564,0.08132888,0.035037763,0.019018453,-0.013702936,-0.075041845,0.031872965,0.00026342634,-0.01813471,-0.048123755,0.015140924,-0.03889516,-0.017244663,0.012876281,0.046173953,0.02703174,0.001289003,0.07822784,-0.0017088557,-0.0051758015,0.0081423605,0.10641992,0.048976213,0.048448764,-0.10172531,0.03979533,0.017139638
pegs,-0.0406359,-0.0052966233,-0.015360846,-0.0121551845,-0.0013493389,-0.06284538,0.04344929,0.08172112,-0.07142459,-0.014304916,-0.0056092655,-0.09773567,0.00059058267,-0.008916323,0.00373031,-0.029114533,0.056961022,-0.044511523,-0.0017091755,-0.09925186,0.042398773,0.02171802,0.07488581,-0.026907748,-0.036632337,0.0060617058,-0.042053755,0.029299757,-0.020874169,-0.032970738,0.074370235,-0.005655188,0.04775097,-0.03830104,-0.0038617826,0.06384015,0.03163741,-0.06494165,-0.07547206,-0.07870219,-0.011017059,-0.07313222,0.00030130215,0.027471691,0.048203383,-0.021707052,-0.0006994419,-0.032622248,0.006875477,0.024179718,0.011219659,-0.03522259,0.012880821,0.0251393,-0.088113286,0.013910185,0.012147879,0.027617136,-0.062525816,0.032990023,-0.01786557,0.005690586,0.0046235505,0.033219304,-0.026076892,0.050735347,0.0064469595,0.01754448,-0.058794092,0.043774694,0.02496262,0.017360497,0.04353108,0.02750658,0.067931205,0.018818624,0.029451871,-0.008109005,-0.07424819,0.031749226,0.00080127077,-0.013910215,-0.046672054,0.013173091,-0.03445595,-0.014002389,0.012090542,0.0501042,0.031385522,-0.0010650979,0.062041435,0.007836527,-0.001558514,0.0060228673,0.10757516,0.041555323,0.055789605,-0.0790966,0.027951637,0.025249742
conduct,-0.03620042,0.006299325,-0.011820927,-0.005903395,-0.00835308,-0.056524597,0.055283103,0.09260761,-0.0778703,-0.018238697,-0.01436025,-0.08960182,-0.0068913638,-0.013233329,0.012325048,-0.04145764,0.057492603,-0.02843071,-0.004634669,-0.087349184,0.042378817,0.024522215,0.0899922,-0.03212084,-0.031018013,-0.011310043,-0.03848263,0.017839035,-0.01632757,-0.019156467,0.08508594,0.0027331647,0.040955327,-0.024787894,-0.0026897935,0.06303225,0.04258456,-0.07013516,-0.06870339,-0.0718722,0.0027132786,-0.068317905,-0.007409187,0.033008076,0.060148194,-0.008260495,-0.0056033,-0.028964782,-0.009869964,0.015498725,0.011415963,-0.024896903,0.013738364,0.018533109,-0.07789092,0.022577487,0.018794743,0.021795768,-0.053548183,0.024961613,-0.022042569,0.019416234,0.011926293,0.018347465,-0.028149132,0.049834855,0.010010214,0.022095127,-0.04750305,0.051223297,0.014248361,0.026827998,0.03143219,0.040657576,0.074144594,0.03263899,0.021300443,-0.01003487,-0.066916205,0.015919868,-0.012176583,-0.011292068,-0.036065426,0.004753636,-0.043904632,-0.0011720331,0.013757854,0.03592446,0.030871026,0.016434625,0.06310472,0.007699222,0.0044543487,0.013895293,0.10590299,0.035541087,0.037740942,-0.083235785,0.018982789,0.02896324
tunnel,-0.033039335,0.006743418,-0.009719689,0.0028709257,-0.0029221668,-0.043522075,0.040570024,0.08143914,-0.06248397,-0.023235481,-0.0024373108,-0.070821896,0.0065018637,-0.0018150702,0.007471411,-0.025320377,0.035327367,-0.024193676,-0.016304972,-0.08405134,0.035341717,0.017833224,0.06858576,-0.024519293,-0.03068818,-0.004776302,-0.047241226,0.026427655,-0.015594941,-0.019307615,0.06818173,0.0032082465,0.031102382,-0.02250761,-0.009680619,0.053777564,0.038498815,-0.050187178,-0.06708194,-0.049394663,0.0010785311,-0.068770334,0.008190548,0.025875049,0.052568905,-0.008986119,-0.0049990304,-0.009555924,0.0077238237,0.023879252,-0.004009125,-0.03401389,0.01761749,0.023196071,-0.06083336,0.007197026,0.0036249987,0.0344092,-0.04238193,0.02435894,-0.0010061386,0.017173102,0.017499438,0.02393349,-0.019046398,0.053392008,-0.003856422,0.021705016,-0.03694949,0.047498446,0.012186598,0.029275961,0.021727873,0.025217665,0.048546348,0.018692536,0.010090065,0.0017368754,-0.061214313,0.023142537,-0.012505965,0.0015640507,-0.037801452,0.01907827,-0.034193736,-0.016873583,0.0125907585,0.04205451,0.018086016,0.007031398,0.059763532,-0.009493607,-0.0021665741,0.00037607498,0.07343118,0.026532777,0.045380153,-0.06351268,0.028475082,0.013192619
climb,-0.022287464,0.0049347216,-0.01805331,-0.004571039,0.0019662671,-0.05608995,0.0418896,0.07589013,-0.056717925,-0.027929973,-0.0033920605,-0.08773842,0.0069198427,0.0016344121,0.005395176,-0.03344845,0.05210934,-0.03344609,-0.009903819,-0.08262721,0.03407409,0.023964873,0.07276038,-0.013106796,-0.035069052,0.00118063,-0.03257314,0.01416737,-0.028848767,-0.021892622,0.063493185,-0.014668214,0.02890569,-0.037908066,-0.009974286,0.055242028,0.03626288,-0.057852954,-0.06455961,-0.06425815,-0.011725713,-0.0646203,-0.00041705798,0.014946244,0.038502295,-0.009045117,-0.013201509,-0.025054837,0.0049234345,0.013797568,-0.002046153,-0.028683547,0.022699201,0.011488832,-0.06890121,0.018807469,0.020314766,0.035404757,-0.051150165,0.015832301,-0.01703148,0.007620905,0.010996779,0.016000368,-0.023225592,0.054257788,0.011371987,0.031253964,-0.04367086,0.05089604,0.027054407,0.017628342,0.022168413,0.024153454,0.055231225,0.022724306,0.015015466,0.004530109,-0.054442115,0.024212398,-0.014290515,0.0015143931,-0.03779286,0.009499143,-0.03371902,-0.010179476,0.011821517,0.030925147,0.017184366,-0.0009081104,0.0695867,-0.0073650116,0.003667346,0.017424863,0.08380738,0.039379165,0.04635328,-0.073260516,0.016479943,0.02853897
encoding,-0.026973207,-0.00062327477,-0.0009785084,-0.004264661,-0.005407038,-0.050978176,0.03799591,0.084124126,-0.06466107,-0.008132218,-0.016011266,-0.08974941,0.005562023,-0.0127173,0.0082513215,-0.03609442,0.053950716,-0.03327792,-0.00032131345,-0.078297056,0.032000355,0.033871222,0.06282801,-0.027382895,-0.033871662,0.0053469203,-0.039724823,0.015098779,-0.016843636,-0.030024651,0.07499122,-0.012885282,0.028256956,-0.024816453,-0.007334173,0.05796098,0.027319644,-0.05667328,-0.06807446,-0.06645061,-0.0031406386,-0.06287469,0.005127118,0.016374286,0.048920892,-0.0033307285,-0.0035568129,-0.016377378,0.009443886,0.018462785,0.003268102,-0.02839328,0.006561012,0.023060514,-0.07707619,0.0073879627,0.008976846,0.028881637,-0.045789685,0.028552996,-0.013695315,0.0072564334,0.009776145,0.03321125,-0.037989493,0.057868086,-0.0007039953,0.013990037,-0.047908403,0.04768283,0.008042419,0.0148717,0.038099326,0.03387124,0.048771113,0.014726482,0.012455069,-0.012072052,-0.06606687,0.02920319,-0.002577511,-0.006909138,-0.027654272,0.0036196841,-0.02977508,0.0012775377,0.013163381,0.028870815,0.01586647,0.017513793,0.06724387,-0.003600825,-0.008115843,0.005034954,0.09238809,0.031999484,0.031466145,-0.0849356,0.022607805,0.019148756
crossly,-0.02870117,-0.0035350258,-0.0020442163,-0.0054580723,-0.000541944,-0.04985325,0.03656154,0.08288279,-0.061308,-0.019073818,-0.004304089,-0.07257701,-0.0062106047,0.0012256063,0.009411236,-0.024194937,0.037739433,-0.023152214,-0.012366115,-0.07237621,0.033789933,0.03371091,0.07371831,-0.014075176,-0.020297157,-0.007356814,-0.035900697,0.020474568,-0.03010859,-0.026329268,0.062501065,-0.012843366,0.046736788,-0.028094977,0.0019260914,0.060703978,0.023425054,-0.047396217,-0.06447837,-0.056917958,0.0006780723,-0.06006018,-0.0047941697,0.0105424365,0.045795385,-0.0060244175,-0.0035115234,-0.01611794,0.0017045141,0.0141564235,-0.001373259,-0.022216287,0.018971793,0.01544793,-0.06479689,0.012299591,0.009515736,0.022162342,-0.057800416,0.022195868,-0.007508693,0.005746603,0.007402765,0.024457727,-0.02250983,0.040704757,0.011463416,0.021986986,-0.047702685,0.04939889,0.01569074,0.025157193,0.033922747,0.03366334,0.052294653,0.027140995,0.02652376,-0.0017431952,-0.06833903,0.02081943,-0.013120832,-0.004645151,-0.036983307,0.002197718,-0.03668719,-0.0134579325,0.011314684,0.04144781,0.017786277,0.00052408286,0.054835413,-0.0042528613,-0.006357548,0.009791817,0.073665164,0.037333135,0.03435348,-0.07186277,0.025087452,0.021206975
plainly,-0.023732897,0.0031672393,-0.007946898,-0.010936354,-0.0027448155,-0.07017823,0.058208346,0.087472,-0.06817577,-0.02081136,-0.0015715242,-0.10101826,0.0010531147,-0.0006503054,0.0104639875,-0.03718704,0.045765303,-0.035148058,-0.006997726,-0.102629215,0.03788745,0.037531197,0.07599872,-0.019576829,-0.023530357,0.0030264189,-0.03874835,0.01575369,-0.028087014,-0.027747393,0.06938646,0.002500104,0.03932306,-0.027811999,-0.010244605,0.07916059,0.036304493,-0.06266455,-0.06836742,-0.07561377,0.0017106171,-0.068820834,0.0080597345,0.033072304,0.05213474,-0.016027024,-0.014749999,-0.01951292,-0.008365864,0.024683315,0.009792295,-0.020913396,0.008844904,0.009741434,-0.08436334,0.017420914,0.0068189325,0.024813365,-0.048916012,0.016350366,-0.016866667,0.015426335,0.012336089,0.03388376,-0.034916665,0.048594095,-0.0034502095,0.028459594,-0.062015355,0.046503913,0.015666995,0.02236933,0.029459383,0.038941037,0.061396975,0.030822152,0.028177109,0.00023813854,-0.068262875,0.025462154,-0.0064714826,-0.009135265,-0.04726571,0.013568167,-0.04425394,-0.0010904081,0.020505678,0.049812555,0.02627926,0.0027861793,0.06824679,0.0032101825,0.004219098,0.018424887,0.10330592,0.04716759,0.042336766,-0.092478946,0.031397577,0.024499277
drowned,-0.02562433,-0.0009869525,-0.00553338,0.007863323,-0.0035732775,-0.04783736,0.051528383,0.07470694,-0.06679215,-0.00888364,-0.011639757,-0.08457234,0.001649033,0.00057289103,-0.00032974553,-0.028757533,0.05200972,-0.028268658,-0.011998951,-0.07784199,0.036094245,0.03128482,0.07827183,-0.024389233,-0.035705823,-0.0064712362,-0.045827817,0.021971006,-0.014688836,-0.024696732,0.063382305,-0.009340013,0.04245422,-0.020496983,0.008485171,0.058948368,0.034435086,-0.06288457,-0.06272925,-0.06850682,0.0011286426,-0.06515215,-0.0029505529,0.02658269,0.04770243,-0.0031211008,-0.009599884,-0.019918017,-0.005353713,0.014066433,-0.0031566464,-0.033396978,0.01035037,0.022461515,-0.06505603,0.007014493,0.020158546,0.027349146,-0.045325384,0.03098786,-0.015892403,0.008678636,0.0072611743,0.02035622,-0.033908434,0.040170696,0.008133526,0.016033417,-0.046013836,0.05035091,0.0070759794,0.022595266,0.019891543,0.038342968,0.05391901,0.026631538,0.013585405,0.0032501093,-0.060272064,0.021474022,-0.011576314,-0.0062914253,-0.034602758,0.02004682,-0.041264728,-0.010178584,0.016613113,0.037223373,0.02934292,0.0132092135,0.052105583,0.00830029,-0.0047257785,0.018279225,0.09307076,0.027347686,0.03886885,-0.070722856,0.019046802,0.027582899
wept,-0.040165048,0.0070830663,-0.0075835492,-0.0038017032,-0.0110115325,-0.070040524,0.04725937,0.096691914,-0.07977886,-0.018792307,-0.01651377,-0.10050485,-0.006330878,-0.0015647451,0.008629404,-0.0345667,0.06279543,-0.044030752,-0.014109517,-0.11175663,0.0536208,0.039312012,0.08682539,-0.02934565,-0.03746633,0.00015534181,-0.050756622,0.031195564,-0.02269866,-0.01902168,0.08514765,-0.0127181765,0.057734195,-0.037687674,-0.010835217,0.07095225,0.045113746,-0.0745975,-0.08576962,-0.079946734,0.0015043496,-0.07403955,-0.005617882,0.016826797,0.050903067,-0.021217395,-0.0042322483,-0.026729446,0.0020251612,0.015840802,0.0009406168,-0.03905417,0.009863358,0.01196578,-0.080595605,0.028625816,0.022576066,0.039221242,-0.0701258,0.032329656,-0.019872298,0.011001775,0.02125091,0.03775272,-0.0330218,0.06460146,-0.005364965,0.029711593,-0.052511286,0.06430448,0.026936812,0.03497744,0.042247925,0.04643984,0.06675651,0.028332757,0.024744531,-0.009042292,-0.07717621,0.031881396,-0.01154174,-0.001227543,-0.04123941,0.025427185,-0.04409142,-0.006711708,0.007994837,0.05374712,0.027053257,0.0018906987,0.08391194,0.007566182,0.0005723802,0.019655263,0.1072235,0.04370346,0.051229365,-0.090804294,0.02446872,0.023221757
bathing,-0.022476694,0.0006100316,-0.0155891,-0.005604811,-0.0051032244,-0.059995618,0.05063158,0.091889694,-0.063499965,-0.015148072,-0.016337134,-0.07995113,0.007257654,-0.015926117,0.0016762894,-0.039799463,0.057226777,-0.03175982,-0.016027031,-0.08240787,0.044685323,0.028756222,0.08773607,-0.031410657,-0.037825007,-0.012448044,-0.041667514,0.020193739,-0.02195253,-0.029620774,0.06912293,-0.009440216,0.03923252,-0.03557146,-0.0016587242,0.06538296,0.035126626,-0.05432549,-0.075142905,-0.06868363,-0.0018398709,-0.078212135,0.0019399818,0.02026975,0.048657246,-0.023384055,-0.009372962,-0.020222452,-0.0020893614,0.019087218,0.007215031,-0.029516911,0.020798165,0.015441508,-0.07653818,0.017984983,0.02122323,0.03806496,-0.04582793,0.026737366,-0.013117061,0.017576275,0.019460447,0.01984215,-0.031975865,0.052952945,0.011821819,0.032524306,-0.061144505,0.057898752,0.022396728,0.030195951,0.03708542,0.028709574,0.060743567,0.025127044,0.02854667,-0.01042717,-0.059313647,0.018734232,-0.0122039635,-0.01736599,-0.04631964,0.00890053,-0.026940892,0.000116061856,0.014533196,0.046741284,0.027642187,0.011001521,0.06647885,-0.0011781179,-0.007484475,0.0031455741,0.09818035,0.026878217,0.04525485,-0.08314131,0.018763492,0.015728079
worm,-0.0427688,0.0028654442,-0.0214351,0.0067050145,0.0005886059,-0.07299328,0.047579106,0.08872809,-0.0677893,-0.020902492,-0.008216115,-0.096029036,-0.011602097,-0.003358775,0.00897033,-0.033613037,0.049167953,-0.043078844,-0.011618272,-0.10151003,0.044061016,0.023923593,0.08261215,-0.034539934,-0.041866597,0.00084573915,-0.049611144,0.012369084,-0.016081672,-0.01735617,0.08177324,-0.008125379,0.05215609,-0.030297138,-0.0011900138,0.07687305,0.037538845,-0.069537595,-0.074255854,-0.06373435,0.00084870704,-0.07911333,-0.0041537927,0.027149126,0.050676335,-0.0077740443,-0.005255168,-0.02072923,0.0042546955,0.023326358,-0.0033419388,-0.03263696,0.01560663,0.018507704,-0.07839547,0.015349326,0.006573386,0.030699931,-0.06807958,0.023789823,-0.011219166,0.005341267,0.019781958,0.023814036,-0.044329435,0.048503637,-0.0026549448,0.035292353,-0.06642683,0.057655808,0.01965278,0.030969892,0.03757804,0.036402617,0.07519769,0.014876766,0.016191304,-0.0131357275,-0.07950668,0.021728083,-0.0059010005,-0.01402112,-0.04876743,0.017886512,-0.044306528,-0.0018799526,0.0066880104,0.043741655,0.023576291,0.015359798,0.077640325,-0.007089244,0.0028081543,0.008585024,0.09565341,0.028538207,0.052753996,-0.09635216,0.021433176,0.025561327
hung,-0.040653042,0.012505622,-0.008426872,0.0020384667,-0.005745142,-0.051414892,0.05907089,0.082349785,-0.07112847,-0.0114672175,-0.012542445,-0.10231569,0.004374279,0.0013017247,0.003979804,-0.04338645,0.055408273,-0.038120758,-0.018165633,-0.09427928,0.039957523,0.028133374,0.08457172,-0.019184843,-0.03256755,0.0046560806,-0.05485119,0.025316441,-0.02690911,-0.02995667,0.08403178,-0.0076342057,0.051859565,-0.038746215,0.007855333,0.067318805,0.037150856,-0.07025904,-0.07834912,-0.068257,0.0016719623,-0.07899744,0.009217164,0.023159578,0.052459415,-0.015298035,-0.013313908,-0.02579417,0.007930912,0.029609008,0.011234506,-0.025681293,0.01172241,0.025112253,-0.072000414,0.012620236,0.0074779517,0.04047273,-0.05198678,0.0165227,-0.006618418,0.00292161,0.021802466,0.019496754,-0.037944987,0.051083285,-0.005697327,0.030003043,-0.050773583,0.053554893,0.027532406,0.030174762,0.026403736,0.027686631,0.06064067,0.019004984,0.01898521,0.0054738787,-0.06543228,0.029411253,-0.0064061205,-0.008040099,-0.04810949,0.016310973,-0.046502296,-0.0080846,0.0063567664,0.039526146,0.026106752,0.00084107014,0.07395304,0.0037257925,-0.01117414,0.004051724,0.107394196,0.02964434,0.04459206,-0.08419597,0.029955406,0.014378509
punished,-0.04072883,0.0045172665,-0.021476217,-0.007889332,-0.014411316,-0.07291613,0.058531765,0.09417761,-0.083577245,-0.029847488,-0.0069509177,-0.09840452,-0.0016669197,-0.0063411747,0.0033812183,-0.037772972,0.06811396,-0.04741983,-0.01725112,-0.10761397,0.04153515,0.040157005,0.089271486,-0.020750849,-0.038383838,-0.012297667,-0.048667017,0.031322826,-0.035684798,-0.035699222,0.080181174,-0.00988207,0.05924823,-0.039136913,0.0056821876,0.084509216,0.03629168,-0.07683472,-0.093957335,-0.08062689,0.0033514304,-0.0808324,-0.002659232,0.028574793,0.055690557,-0.011506376,-0.018443158,-0.022432955,-0.0056732683,0.019982075,0.0028585254,-0.033363376,0.01110431,0.018007372,-0.09693335,0.0296923,0.0100631565,0.031418692,-0.07298149,0.023736611,-0.01919984,0.015122613,0.01924071,0.037632376,-0.036485445,0.07175617,0.013854907,0.03929192,-0.056455586,0.04859672,0.029435541,0.032294482,0.037860233,0.032313228,0.07026539,0.018097078,0.021276336,-0.012987903,-0.08218997,0.023474209,-0.019144962,-0.014822529,-0.044158515,0.0071006096,-0.04233258,-0.011693082,0.025331002,0.049075942,0.026026621,0.0009374844,0.082271084,-0.004533438,-0.007748455,0.0064055556,0.1158225,0.033815205,0.06417506,-0.10167537,0.04080927,0.027687436
empty,-0.05024774,0.005651183,-0.0069291657,-0.011161989,-0.017786514,-0.08566639,0.07577042,0.118948214,-0.08643847,-0.016824078,-0.01300894,-0.11097553,0.0058705625,-0.0012297994,0.01240637,-0.04677201,0.0750916,-0.05339525,-0.005610275,-0.115524165,0.051700514,0.028849268,0.108932115,-0.037569653,-0.043632787,0.0016402277,-0.054179676,0.030850997,-0.024623262,-0.042094674,0.09329066,-0.0030540277,0.047250405,-0.04266361,0.0074784034,0.09863479,0.04246654,-0.089652844,-0.10154774,-0.08744658,-0.0021297033,-0.08671988,-0.006105773,0.03898031,0.07446517,-0.020863052,-0.016151095,-0.027851162,0.0014559354,0.036383446,0.007086841,-0.044058155,0.012394396,0.019947737,-0.096041664,0.022689916,0.019590944,0.031576883,-0.07835393,0.04245618,-0.013973573,0.012038766,0.023760214,0.037147477,-0.05015835,0.071903974,0.013385876,0.038231615,-0.07965729,0.06120838,0.01865022,0.029583836,0.038620967,0.03602095,0.09095962,0.035604008,0.025825735,3.5808534e-05,-0.08471885,0.024846384,-0.01621846,-0.020839449,-0.059452143,0.023885854,-0.04882387,-0.0158197,0.025410699,0.05314812,0.030180363,0.013472929,0.09858658,-0.002129939,-0.0022725528,0.021186655,0.121016614,0.051529896,0.058090337,-0.10847825,0.027196284,0.027309306
splash,-0.023042718,-0.00332266,-0.004298188,0.007320214,-0.016031167,-0.063232504,0.051026426,0.08407294,-0.071781345,-0.02912976,-0.010111206,-0.09925384,-0.0007921839,-0.0077565596,0.011287591,-0.04301572,0.051756274,-0.029610738,-0.015148302,-0.10170307,0.048404876,0.021902993,0.09061725,-0.030899936,-0.03808209,0.0047401045,-0.042744286,0.025429642,-0.026007261,-0.027052347,0.07361516,-0.009970464,0.042161927,-0.03500762,-0.00770189,0.060856633,0.03638078,-0.064060345,-0.0698983,-0.07598178,-0.0018232598,-0.07327468,0.0075405464,0.017034972,0.04330092,-0.01811385,-0.015575731,-0.031783104,0.0052963854,0.016961407,0.010426111,-0.021304186,0.0058648083,0.02481235,-0.07942811,0.02734239,0.015798243,0.03103409,-0.049341984,0.025995407,-0.017710341,0.013115901,0.016972631,0.022984307,-0.031672377,0.044759534,-0.0023512484,0.025542703,-0.06571269,0.05944251,0.024922706,0.026071897,0.027649611,0.028030703,0.067506716,0.014814622,0.026792092,-0.013699221,-0.070786804,0.015629211,-0.014697925,-0.009206959,-0.038115453,0.021394039,-0.040785987,-0.015999066,0.0106536215,0.03540723,0.01750114,0.00018535918,0.06336373,-0.003002961,0.006707433,0.018024951,0.10401951,0.037154116,0.04708565,-0.095225476,0.02407081,0.02373435
